Vertex,ID,OD,IDW,ODW,IDC,ODC,BC,CC,KC,PR,Hub,Authority,LCC,EC,Botnet
226,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
227,1,0,0,3,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
228,1,0,30,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
229,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
230,1,0,18,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
231,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
232,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
233,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
234,1,0,14,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
235,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
236,1,0,174,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
237,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
238,1,0,4,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
239,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
240,1,0,192,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
241,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
242,1,0,8,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
243,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
244,1,0,24,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
245,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
246,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
247,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
248,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
249,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
250,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
251,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
252,1,1,6,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
253,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
254,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
255,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
256,1,0,120,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
257,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
258,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
259,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
260,1,1,5790,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
261,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
262,1,0,24,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
263,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
264,1,1,2,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
265,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
266,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
267,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
268,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
269,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
270,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
271,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
272,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
273,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
274,1,0,8,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
275,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
276,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
277,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
278,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
279,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
280,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
281,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
282,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
283,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
284,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
285,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
286,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
287,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
288,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
289,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
290,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
291,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
292,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
293,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
294,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
295,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
296,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
297,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
298,1,0,72,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
299,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
300,1,0,6,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
301,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
302,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
303,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
304,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
305,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
306,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
307,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
308,1,0,6,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
309,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
310,1,0,22,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
311,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
312,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
313,2,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
314,0,2,72,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0,BOTNET
315,2,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
316,47,145,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0,NONBOTNET
317,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
318,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
319,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
320,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
321,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
322,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
323,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
324,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
325,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
326,1,1,540,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
327,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
328,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
329,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
330,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
331,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
332,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
333,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
334,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
335,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
336,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
337,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
338,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
339,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
340,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
341,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
342,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
343,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
344,1,1,10,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
345,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
346,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
347,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
348,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
349,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
350,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
351,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
352,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
353,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
354,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
355,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
356,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
357,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
358,1,0,972,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
359,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
360,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
361,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
362,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
363,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
364,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
365,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
366,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
367,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
368,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
369,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
370,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
371,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
372,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
373,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
374,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
375,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
376,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
377,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
378,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
379,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
380,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
381,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
382,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
383,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
384,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
385,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
386,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
387,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
388,1,1,44,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
389,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
390,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
391,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
392,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
393,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
394,1,0,2,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
395,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
396,1,0,6,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,BOTNET
397,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
398,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
399,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
400,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
401,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
402,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
403,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
404,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
405,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
406,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
407,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
408,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
409,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
410,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
411,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
412,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
413,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
414,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
415,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
416,1,0,0,96,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
417,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
418,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
419,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
420,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
421,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
422,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
423,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
424,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
425,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
426,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
427,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
428,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
429,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
430,1,0,0,2,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
431,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
432,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
433,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
434,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
435,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
436,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
437,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
438,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
439,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
440,1,0,0,3,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
441,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
442,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
443,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
444,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
445,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
446,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
447,1,1,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
448,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
449,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
450,1,0,0,0,0,0,0.0,0.0,0,0,2.796538019784786e-05,0.0,0.0,0.0154468941156186,NONBOTNET
